dataset,taxa,sites,windows,taxa_sites,estimate_seconds,estimate_minutes,estimate_hours,low_seconds,high_seconds
160851_NT_AL,157,3723,15,584511,3291.6270771360037,54.860451285600064,0.914340854760001,3068.5106126130463,3947.309630885486
161436_NT_AL,156,5994,24,935064,5265.738337268417,87.76230562114029,1.4627050936856714,4908.810625415785,6314.658120538888
161497_NT_AL,153,5286,21,808758,4554.456172168462,75.90760286947437,1.2651267144912395,4245.741322294537,5461.69061395882
161882_NT_AL,150,3129,13,469350,2643.107090634365,44.05178484390608,0.7341964140651013,2463.9492773103216,3169.606346597588
162239_NT_AL,150,1233,5,184950,1041.5311737782588,17.358852896304313,0.2893142149384052,970.933032573866,1249.0011586304975
1629_NT_AL,159,1479,6,235161,1324.2904155548479,22.071506925914132,0.36785844876523555,1234.5259955290776,1588.085220138991
163183_NT_AL,151,1227,5,185277,1043.3726481974288,17.389544136623815,0.2898257356103969,972.6496862729828,1251.2094494056917
1635_NT_AL,155,528,3,81840,460.87543261428874,7.681257210238146,0.12802095350396908,429.6358982743725,552.6804802504456
163786_NT_AL,159,1995,8,317205,1786.3146578985272,29.771910964975454,0.49619851608292426,1665.2328337258348,2142.1433496803834
164127_NT_AL,141,2214,9,312174,1757.9829826604714,29.299716377674525,0.4883286062945754,1638.8215653458449,2108.1680870198265
164684_NT_AL,151,1896,8,286296,1612.2530896351468,26.870884827252446,0.44784808045420743,1502.969686368032,1933.4092225535383
165100_NT_AL,143,1293,6,184899,1041.2439713459112,17.35406618909852,0.2892344364849753,970.6652975932698,1248.6567463077606
165545_NT_AL,156,2208,9,344448,1939.731439554332,32.32885732590553,0.5388142887650922,1808.2505607137225,2326.120308666978
165829_NT_AL,159,2502,10,397818,2240.2803378757467,37.33800563126245,0.6223000938543741,2088.4273433493927,2686.5376746367515
166348_NT_AL,157,1878,8,294846,1660.401732705188,27.673362211753133,0.46122270352921885,1547.8546684091596,1991.1489354829284
166614_NT_AL,156,2433,10,379548,2137.3942900523957,35.62323816753993,0.5937206361256655,1992.5152238299306,2563.1570249034226
166863_NT_AL,159,1602,7,254718,1434.4241012297948,23.907068353829914,0.3984511392304986,1337.1944860294673,1720.1572161343229
166979_NT_AL,140,1581,7,221340,1246.4585563886446,20.774309273144077,0.34623848788573464,1161.9698157875073,1494.7494806773414
1677_NT_AL,158,1425,6,225150,1267.9142675110838,21.131904458518065,0.35219840764196775,1181.971193749694,1520.4791071406137
1678_NT_AL,151,300,2,45300,255.1033369675865,4.251722282793108,0.0708620380465518,237.8116592354481,305.9191807837877
168975_NT_AL,135,1320,6,178200,1003.5190871440158,16.72531811906693,0.2787553019844488,935.4975204361336,1203.4171747388734
169026_NT_AL,154,1125,5,173250,975.6435569455709,16.260725949092848,0.2710120991515475,909.5114782017965,1169.9889198850158
1803_NT_AL,161,2313,10,372393,2097.101478220098,34.951691303668305,0.5825281883944717,1954.9535809639344,2514.8380019783012
2653_NT_AL,148,525,3,77700,437.56135281195304,7.292689213532551,0.12154482022554251,407.9021174965633,524.7223034635829
